body	t	x	y	z
5	1.993E+01	-1.646E+00	-8.201E-02	3.879E-02
6	1.993E+01	1.413E+00	4.859E+00	-5.177E-02
7	1.993E+01	-7.428E+00	5.416E+00	2.021E-01
8	1.993E+01	-5.113E+00	1.806E+01	1.326E-01
9	1.993E+01	2.706E+01	1.250E+01	-8.835E-01
0	1.995E+01	-3.395E-04	-7.444E-03	2.785E-05
1	1.995E+01	-2.226E-01	-4.155E-01	-2.907E-02
2	1.995E+01	-6.482E-02	7.088E-01	1.361E-02
3	1.995E+01	9.715E-01	2.261E-01	1.450E-06
4	1.995E+01	9.728E-01	2.240E-01	4.765E-05
5	1.995E+01	-1.631E+00	-1.984E-01	3.598E-02
6	1.995E+01	1.345E+00	4.880E+00	-5.036E-02
7	1.995E+01	-7.461E+00	5.374E+00	2.041E-01
8	1.995E+01	-5.148E+00	1.805E+01	1.330E-01
9	1.995E+01	2.705E+01	1.252E+01	-8.838E-01
0	1.998E+01	-2.638E-04	-7.454E-03	2.592E-05
1	1.998E+01	-2.787E-02	-4.681E-01	-4.144E-02
2	1.998E+01	-2.452E-01	6.678E-01	2.345E-02
3	1.998E+01	9.205E-01	3.747E-01	-9.726E-06
4	1.998E+01	9.213E-01	3.771E-01	-2.083E-04
5	1.998E+01	-1.607E+00	-3.138E-01	3.297E-02
6	1.998E+01	1.278E+00	4.902E+00	-4.894E-02
7	1.998E+01	-7.493E+00	5.333E+00	2.061E-01
8	1.998E+01	-5.183E+00	1.804E+01	1.334E-01
9	1.998E+01	2.704E+01	1.255E+01	-8.841E-01
0	2.000E+01	-1.880E-04	-7.462E-03	2.399E-05
1	2.000E+01	1.729E-01	-4.074E-01	-4.358E-02
2	2.000E+01	-4.094E-01	5.821E-01	3.175E-02
3	2.000E+01	8.466E-01	5.139E-01	-2.751E-05
4	2.000E+01	8.440E-01	5.138E-01	1.525E-04
5	2.000E+01	-1.574E+00	-4.275E-01	2.977E-02
6	2.000E+01	1.210E+00	4.922E+00	-4.751E-02
7	2.000E+01	-7.525E+00	5.291E+00	2.081E-01
8	2.000E+01	-5.218E+00	1.803E+01	1.338E-01
9	2.000E+01	2.703E+01	1.258E+01	-8.843E-01
0	2.003E+01	-1.121E-04	-7.470E-03	2.205E-05
1	2.003E+01	3.209E-01	-2.314E-01	-3.304E-02
2	2.003E+01	-5.464E-01	4.575E-01	3.794E-02
3	2.003E+01	7.515E-01	6.400E-01	-3.771E-05
4	2.003E+01	7.528E-01	6.378E-01	-4.455E-06
5	2.003E+01	-1.531E+00	-5.387E-01	2.640E-02
6	2.003E+01	1.143E+00	4.941E+00	-4.607E-02
7	2.003E+01	-7.557E+00	5.249E+00	2.101E-01
8	2.003E+01	-5.252E+00	1.802E+01	1.342E-01
9	2.003E+01	2.702E+01	1.260E+01	-8.846E-01
0	2.005E+01	-3.595E-05	-7.476E-03	2.012E-05
1	2.005E+01	3.373E-01	2.857E-02	-9.678E-03
2	2.005E+01	-6.474E-01	3.020E-01	4.163E-02
3	2.005E+01	6.374E-01	7.497E-01	-4.545E-05
4	2.005E+01	6.383E-01	7.521E-01	-2.396E-04
5	2.005E+01	-1.480E+00	-6.469E-01	2.288E-02
6	2.005E+01	1.075E+00	4.959E+00	-4.463E-02
7	2.005E+01	-7.589E+00	5.207E+00	2.121E-01
8	2.005E+01	-5.287E+00	1.800E+01	1.346E-01
9	2.005E+01	2.700E+01	1.263E+01	-8.848E-01
0	2.008E+01	4.025E-05	-7.482E-03	1.818E-05
1	2.008E+01	1.543E-01	2.559E-01	1.838E-02
2	2.008E+01	-7.055E-01	1.261E-01	4.256E-02
3	2.008E+01	5.072E-01	8.402E-01	-5.884E-05
4	2.008E+01	5.045E-01	8.402E-01	1.279E-04
5	2.008E+01	-1.420E+00	-7.513E-01	1.923E-02
6	2.008E+01	1.006E+00	4.976E+00	-4.317E-02
7	2.008E+01	-7.620E+00	5.165E+00	2.141E-01
8	2.008E+01	-5.322E+00	1.799E+01	1.350E-01
9	2.008E+01	2.699E+01	1.266E+01	-8.851E-01
0	2.010E+01	1.165E-04	-7.486E-03	1.624E-05
1	2.010E+01	-1.450E-01	2.773E-01	3.191E-02
2	2.010E+01	-7.172E-01	-5.858E-02	4.070E-02
3	2.010E+01	3.640E-01	9.091E-01	-6.371E-05
4	2.010E+01	3.653E-01	9.070E-01	-4.328E-05
5	2.010E+01	-1.352E+00	-8.512E-01	1.546E-02
6	2.010E+01	9.379E-01	4.993E+00	-4.171E-02
7	2.010E+01	-7.652E+00	5.122E+00	2.161E-01
8	2.010E+01	-5.356E+00	1.798E+01	1.354E-01
9	2.010E+01	2.698E+01	1.268E+01	-8.853E-01
0	2.013E+01	1.928E-04	-7.490E-03	1.431E-05
1	2.013E+01	-3.545E-01	9.866E-02	2.351E-02
2	2.013E+01	-6.817E-01	-2.399E-01	3.616E-02
3	2.013E+01	2.114E-01	9.544E-01	-6.592E-05
4	2.013E+01	2.124E-01	9.568E-01	-2.626E-04
5	2.013E+01	-1.276E+00	-9.460E-01	1.160E-02
6	2.013E+01	8.693E-01	5.008E+00	-4.024E-02
7	2.013E+01	-7.683E+00	5.080E+00	2.181E-01
8	2.013E+01	-5.391E+00	1.797E+01	1.358E-01
9	2.013E+01	2.697E+01	1.271E+01	-8.856E-01
0	2.015E+01	2.690E-04	-7.492E-03	1.238E-05
1	2.015E+01	-4.007E-01	-1.379E-01	3.455E-03
2	2.015E+01	-6.017E-01	-4.061E-01	2.925E-02
3	2.015E+01	5.351E-02	9.750E-01	-7.340E-05
4	2.015E+01	5.082E-02	9.750E-01	1.220E-04
5	2.015E+01	-1.191E+00	-1.035E+00	7.661E-03
6	2.015E+01	8.005E-01	5.023E+00	-3.876E-02
7	2.015E+01	-7.713E+00	5.037E+00	2.200E-01
8	2.015E+01	-5.426E+00	1.796E+01	1.363E-01
9	2.015E+01	2.695E+01	1.273E+01	-8.858E-01
0	2.018E+01	3.451E-04	-7.494E-03	1.045E-05
1	2.018E+01	-3.153E-01	-3.357E-01	-1.810E-02
2	2.018E+01	-4.825E-01	-5.464E-01	2.045E-02
3	2.018E+01	-1.059E-01	9.702E-01	-7.183E-05
4	2.018E+01	-1.046E-01	9.681E-01	-5.395E-05
5	2.018E+01	-1.099E+00	-1.117E+00	3.678E-03
6	2.018E+01	7.316E-01	5.036E+00	-3.728E-02
7	2.018E+01	-7.744E+00	4.994E+00	2.220E-01
8	2.018E+01	-5.460E+00	1.794E+01	1.367E-01
9	2.018E+01	2.694E+01	1.276E+01	-8.861E-01
0	2.020E+01	4.213E-04	-7.494E-03	8.522E-06
1	2.020E+01	-1.474E-01	-4.497E-01	-3.511E-02
2	2.020E+01	-3.320E-01	-6.517E-01	1.032E-02
3	2.020E+01	-2.625E-01	9.400E-01	-6.764E-05
4	2.020E+01	-2.615E-01	9.424E-01	-2.695E-04
5	2.020E+01	-9.999E-01	-1.193E+00	-3.289E-04
6	2.020E+01	6.625E-01	5.049E+00	-3.578E-02
7	2.020E+01	-7.774E+00	4.951E+00	2.240E-01
8	2.020E+01	-5.495E+00	1.793E+01	1.371E-01
9	2.020E+01	2.693E+01	1.279E+01	-8.863E-01
0	2.023E+01	4.974E-04	-7.494E-03	6.587E-06
1	2.023E+01	5.589E-02	-4.578E-01	-4.370E-02
2	2.023E+01	-1.602E-01	-7.157E-01	-4.746E-04
3	2.023E+01	-4.122E-01	8.853E-01	-6.894E-05
4	2.023E+01	-4.149E-01	8.854E-01	1.313E-04
5	2.023E+01	-8.941E-01	-1.260E+00	-4.334E-03
6	2.023E+01	5.934E-01	5.061E+00	-3.428E-02
7	2.023E+01	-7.804E+00	4.908E+00	2.259E-01
8	2.023E+01	-5.530E+00	1.792E+01	1.375E-01
9	2.023E+01	2.692E+01	1.281E+01	-8.866E-01
0	2.025E+01	5.735E-04	-7.493E-03	4.646E-06
1	2.025E+01	2.435E-01	-3.497E-01	-4.096E-02
2	2.025E+01	2.200E-02	-7.342E-01	-1.124E-02
3	2.025E+01	-5.514E-01	8.076E-01	-6.140E-05
4	2.025E+01	-5.502E-01	8.054E-01	-3.455E-05
5	2.025E+01	-7.823E-01	-1.319E+00	-8.309E-03
6	2.025E+01	5.241E-01	5.071E+00	-3.278E-02
7	2.025E+01	-7.834E+00	4.865E+00	2.278E-01
8	2.025E+01	-5.564E+00	1.791E+01	1.379E-01
9	2.025E+01	2.690E+01	1.284E+01	-8.868E-01
0	2.028E+01	6.496E-04	-7.491E-03	2.697E-06
1	2.028E+01	3.490E-01	-1.326E-01	-2.500E-02
2	2.028E+01	2.028E-01	-7.063E-01	-2.128E-02
3	2.028E+01	-6.763E-01	7.087E-01	-5.149E-05
4	2.028E+01	-6.753E-01	7.111E-01	-2.539E-04
5	2.028E+01	-6.651E-01	-1.369E+00	-1.223E-02
6	2.028E+01	4.547E-01	5.081E+00	-3.127E-02
7	2.028E+01	-7.863E+00	4.821E+00	2.298E-01
8	2.028E+01	-5.599E+00	1.789E+01	1.383E-01
9	2.028E+01	2.689E+01	1.286E+01	-8.871E-01
0	2.030E+01	7.257E-04	-7.488E-03	7.394E-07
1	2.030E+01	2.887E-01	1.348E-01	2.018E-03
2	2.030E+01	3.708E-01	-6.339E-01	-2.997E-02
3	2.030E+01	-7.837E-01	5.915E-01	-4.777E-05
4	2.030E+01	-7.864E-01	5.916E-01	1.517E-04
5	2.030E+01	-5.432E-01	-1.409E+00	-1.606E-02
6	2.030E+01	3.852E-01	5.090E+00	-2.975E-02
7	2.030E+01	-7.893E+00	4.778E+00	2.317E-01
8	2.030E+01	-5.633E+00	1.788E+01	1.387E-01
9	2.030E+01	2.688E+01	1.289E+01	-8.873E-01
0	2.033E+01	8.018E-04	-7.484E-03	-1.226E-06
1	2.033E+01	3.586E-02	2.951E-01	2.658E-02
2	2.033E+01	5.152E-01	-5.217E-01	-3.676E-02
3	2.033E+01	-8.711E-01	4.589E-01	-3.605E-05
4	2.033E+01	-8.700E-01	4.567E-01	1.277E-06
5	2.033E+01	-4.173E-01	-1.439E+00	-1.977E-02
6	2.033E+01	3.157E-01	5.098E+00	-2.823E-02
7	2.033E+01	-7.922E+00	4.734E+00	2.336E-01
8	2.033E+01	-5.668E+00	1.787E+01	1.391E-01
9	2.033E+01	2.687E+01	1.292E+01	-8.876E-01
0	2.035E+01	8.779E-04	-7.479E-03	-3.196E-06
1	2.035E+01	-2.479E-01	2.214E-01	3.073E-02
2	2.035E+01	6.269E-01	-3.768E-01	-4.121E-02
3	2.035E+01	-9.363E-01	3.144E-01	-2.259E-05
4	2.035E+01	-9.353E-01	3.168E-01	-2.182E-04
5	2.035E+01	-2.884E-01	-1.459E+00	-2.334E-02
6	2.035E+01	2.460E-01	5.105E+00	-2.670E-02
7	2.035E+01	-7.950E+00	4.690E+00	2.355E-01
8	2.035E+01	-5.702E+00	1.786E+01	1.395E-01
9	2.035E+01	2.685E+01	1.294E+01	-8.878E-01
0	2.038E+01	9.540E-04	-7.474E-03	-5.173E-06
1	2.038E+01	-3.913E-01	3.248E-03	1.613E-02
2	2.038E+01	6.988E-01	-2.084E-01	-4.303E-02
3	2.038E+01	-9.777E-01	1.618E-01	-1.616E-05
4	2.038E+01	-9.804E-01	1.619E-01	1.805E-04
5	2.038E+01	-1.572E-01	-1.467E+00	-2.673E-02
6	2.038E+01	1.764E-01	5.111E+00	-2.517E-02
7	2.038E+01	-7.979E+00	4.646E+00	2.374E-01
8	2.038E+01	-5.737E+00	1.784E+01	1.399E-01
9	2.038E+01	2.684E+01	1.297E+01	-8.881E-01
0	2.040E+01	1.030E-03	-7.467E-03	-7.157E-06
1	2.040E+01	-3.787E-01	-2.255E-01	-5.481E-03
2	2.040E+01	7.262E-01	-2.716E-02	-4.211E-02
3	2.040E+01	-9.946E-01	4.983E-03	-2.844E-06
4	2.040E+01	-9.936E-01	2.719E-03	3.535E-05
5	2.040E+01	-2.484E-02	-1.464E+00	-2.991E-02
6	2.040E+01	1.067E-01	5.116E+00	-2.363E-02
7	2.040E+01	-8.007E+00	4.602E+00	2.393E-01
8	2.040E+01	-5.771E+00	1.783E+01	1.403E-01
9	2.040E+01	2.683E+01	1.299E+01	-8.883E-01
0	2.043E+01	1.106E-03	-7.460E-03	-9.151E-06
1	2.043E+01	-2.543E-01	-3.932E-01	-2.576E-02
2	2.043E+01	7.072E-01	1.553E-01	-3.850E-02
3	2.043E+01	-9.866E-01	-1.523E-01	1.114E-05
4	2.043E+01	-9.856E-01	-1.499E-01	-1.746E-04
5	2.043E+01	1.078E-01	-1.450E+00	-3.285E-02
6	2.043E+01	3.701E-02	5.120E+00	-2.209E-02
7	2.043E+01	-8.035E+00	4.557E+00	2.412E-01
8	2.043E+01	-5.806E+00	1.782E+01	1.407E-01
9	2.043E+01	2.682E+01	1.302E+01	-8.886E-01
0	2.045E+01	1.182E-03	-7.451E-03	-1.115E-05
1	2.045E+01	-6.644E-02	-4.664E-01	-3.977E-02
2	2.045E+01	6.428E-01	3.273E-01	-3.242E-02
3	2.045E+01	-9.541E-01	-3.058E-01	1.734E-05
4	2.045E+01	-9.568E-01	-3.058E-01	2.144E-04
5	2.045E+01	2.395E-01	-1.424E+00	-3.553E-02
6	2.045E+01	-3.270E-02	5.123E+00	-2.054E-02
7	2.045E+01	-8.063E+00	4.513E+00	2.431E-01
8	2.045E+01	-5.840E+00	1.781E+01	1.411E-01
9	2.045E+01	2.680E+01	1.305E+01	-8.888E-01
0	2.048E+01	1.258E-03	-7.442E-03	-1.316E-05
1	2.048E+01	1.373E-01	-4.282E-01	-4.411E-02
2	2.048E+01	5.371E-01	4.777E-01	-2.425E-02
3	2.048E+01	-8.983E-01	-4.521E-01	2.946E-05
4	2.048E+01	-8.973E-01	-4.544E-01	5.755E-05
5	2.048E+01	3.692E-01	-1.385E+00	-3.791E-02
6	2.048E+01	-1.024E-01	5.126E+00	-1.899E-02
7	2.048E+01	-8.090E+00	4.468E+00	2.450E-01
8	2.048E+01	-5.874E+00	1.779E+01	1.415E-01
9	2.048E+01	2.679E+01	1.307E+01	-8.891E-01
0	2.050E+01	1.334E-03	-7.431E-03	-1.518E-05
1	2.050E+01	3.011E-01	-2.736E-01	-3.616E-02
2	2.050E+01	3.965E-01	5.966E-01	-1.450E-02
3	2.050E+01	-8.205E-01	-5.876E-01	4.100E-05
4	2.050E+01	-8.194E-01	-5.853E-01	-1.388E-04
5	2.050E+01	4.958E-01	-1.336E+00	-3.997E-02
6	2.050E+01	-1.721E-01	5.127E+00	-1.744E-02
7	2.050E+01	-8.118E+00	4.424E+00	2.468E-01
8	2.050E+01	-5.909E+00	1.778E+01	1.419E-01
9	2.050E+01	2.678E+01	1.310E+01	-8.893E-01
0	2.053E+01	1.410E-03	-7.420E-03	-1.721E-05
1	2.053E+01	3.498E-01	-2.417E-02	-1.501E-02
2	2.053E+01	2.302E-01	6.761E-01	-3.808E-03
3	2.053E+01	-7.227E-01	-7.090E-01	4.409E-05
4	2.053E+01	-7.254E-01	-7.089E-01	2.467E-04
5	2.053E+01	6.181E-01	-1.274E+00	-4.168E-02
6	2.053E+01	-2.417E-01	5.128E+00	-1.588E-02
7	2.053E+01	-8.145E+00	4.379E+00	2.487E-01
8	2.053E+01	-5.943E+00	1.777E+01	1.422E-01
9	2.053E+01	2.676E+01	1.312E+01	-8.895E-01
0	2.055E+01	1.486E-03	-7.408E-03	-1.923E-05
1	2.055E+01	2.058E-01	2.239E-01	1.344E-02
2	2.055E+01	4.896E-02	7.108E-01	7.130E-03
3	2.055E+01	-6.077E-01	-8.135E-01	5.255E-05
4	2.055E+01	-6.066E-01	-8.158E-01	6.727E-05
5	2.055E+01	7.350E-01	-1.202E+00	-4.303E-02
6	2.055E+01	-3.113E-01	5.127E+00	-1.432E-02
7	2.055E+01	-8.172E+00	4.334E+00	2.505E-01
8	2.055E+01	-5.977E+00	1.775E+01	1.426E-01
9	2.055E+01	2.675E+01	1.315E+01	-8.898E-01
0	2.058E+01	1.561E-03	-7.394E-03	-2.126E-05
1	2.058E+01	-8.761E-02	2.927E-01	3.112E-02
2	2.058E+01	-1.354E-01	6.982E-01	1.760E-02
3	2.058E+01	-4.780E-01	-8.989E-01	5.939E-05
4	2.058E+01	-4.769E-01	-8.966E-01	-1.215E-04
5	2.058E+01	8.454E-01	-1.119E+00	-4.399E-02
6	2.058E+01	-3.809E-01	5.126E+00	-1.276E-02
7	2.058E+01	-8.198E+00	4.288E+00	2.524E-01
8	2.058E+01	-6.012E+00	1.774E+01	1.430E-01
9	2.058E+01	2.674E+01	1.318E+01	-8.900E-01
0	2.060E+01	1.637E-03	-7.380E-03	-2.327E-05
1	2.060E+01	-3.256E-01	1.420E-01	2.640E-02
2	2.060E+01	-3.108E-01	6.391E-01	2.690E-02
3	2.060E+01	-3.370E-01	-9.630E-01	5.726E-05
4	2.060E+01	-3.397E-01	-9.629E-01	2.677E-04
5	2.060E+01	9.480E-01	-1.026E+00	-4.455E-02
6	2.060E+01	-4.504E-01	5.123E+00	-1.120E-02
7	2.060E+01	-8.224E+00	4.243E+00	2.542E-01
8	2.060E+01	-6.046E+00	1.773E+01	1.434E-01
9	2.060E+01	2.673E+01	1.320E+01	-8.903E-01
0	2.063E+01	1.712E-03	-7.365E-03	-2.528E-05
1	2.063E+01	-4.022E-01	-9.291E-02	7.671E-03
2	2.063E+01	-4.655E-01	5.372E-01	3.443E-02
3	2.063E+01	-1.880E-01	-1.005E+00	6.037E-05
4	2.063E+01	-1.869E-01	-1.007E+00	6.750E-05
5	2.063E+01	1.042E+00	-9.233E-01	-4.471E-02
6	2.063E+01	-5.198E-01	5.120E+00	-9.630E-03
7	2.063E+01	-8.250E+00	4.198E+00	2.560E-01
8	2.063E+01	-6.080E+00	1.771E+01	1.438E-01
9	2.063E+01	2.671E+01	1.323E+01	-8.905E-01
0	2.065E+01	1.787E-03	-7.349E-03	-2.729E-05
1	2.065E+01	-3.386E-01	-3.028E-01	-1.416E-02
2	2.065E+01	-5.892E-01	3.993E-01	3.967E-02
3	2.065E+01	-3.447E-02	-1.023E+00	6.133E-05
4	2.065E+01	-3.332E-02	-1.020E+00	-1.249E-04
5	2.065E+01	1.126E+00	-8.123E-01	-4.445E-02
6	2.065E+01	-5.891E-01	5.116E+00	-8.062E-03
7	2.065E+01	-8.276E+00	4.152E+00	2.579E-01
8	2.065E+01	-6.114E+00	1.770E+01	1.442E-01
9	2.065E+01	2.670E+01	1.325E+01	-8.907E-01
0	2.068E+01	1.861E-03	-7.332E-03	-2.928E-05
1	2.068E+01	-1.830E-01	-4.351E-01	-3.239E-02
2	2.068E+01	-6.739E-01	2.345E-01	4.229E-02
3	2.068E+01	1.199E-01	-1.017E+00	5.307E-05
4	2.068E+01	1.172E-01	-1.017E+00	2.690E-04
5	2.068E+01	1.200E+00	-6.939E-01	-4.378E-02
6	2.068E+01	-6.583E-01	5.111E+00	-6.493E-03
7	2.068E+01	-8.301E+00	4.106E+00	2.597E-01
8	2.068E+01	-6.149E+00	1.769E+01	1.446E-01
9	2.068E+01	2.669E+01	1.328E+01	-8.910E-01
0	2.070E+01	1.936E-03	-7.314E-03	-3.128E-05
1	2.070E+01	1.723E-02	-4.649E-01	-4.286E-02
2	2.070E+01	-7.139E-01	5.368E-02	4.211E-02
3	2.070E+01	2.715E-01	-9.874E-01	5.018E-05
4	2.070E+01	2.725E-01	-9.897E-01	5.946E-05
5	2.070E+01	1.263E+00	-5.691E-01	-4.270E-02
6	2.070E+01	-7.274E-01	5.104E+00	-4.922E-03
7	2.070E+01	-8.327E+00	4.060E+00	2.615E-01
8	2.070E+01	-6.183E+00	1.767E+01	1.450E-01
9	2.070E+01	2.667E+01	1.330E+01	-8.912E-01
0	2.073E+01	2.010E-03	-7.295E-03	-3.326E-05
1	2.073E+01	2.125E-01	-3.794E-01	-4.251E-02
2	2.073E+01	-7.069E-01	-1.311E-01	3.916E-02
3	2.073E+01	4.167E-01	-9.351E-01	4.529E-05
4	2.073E+01	4.179E-01	-9.328E-01	-1.440E-04
5	2.073E+01	1.314E+00	-4.390E-01	-4.122E-02
6	2.073E+01	-7.963E-01	5.097E+00	-3.351E-03
7	2.073E+01	-8.352E+00	4.015E+00	2.633E-01
8	2.073E+01	-6.217E+00	1.766E+01	1.454E-01
9	2.073E+01	2.666E+01	1.333E+01	-8.914E-01
0	2.075E+01	2.083E-03	-7.275E-03	-3.524E-05
1	2.075E+01	3.402E-01	-1.812E-01	-2.914E-02
2	2.075E+01	-6.533E-01	-3.078E-01	3.364E-02
3	2.075E+01	5.523E-01	-8.609E-01	3.129E-05
4	2.075E+01	5.496E-01	-8.607E-01	2.477E-04
5	2.075E+01	1.353E+00	-3.048E-01	-3.936E-02
6	2.075E+01	-8.651E-01	5.090E+00	-1.779E-03
7	2.075E+01	-8.376E+00	3.968E+00	2.651E-01
8	2.075E+01	-6.251E+00	1.765E+01	1.458E-01
9	2.075E+01	2.665E+01	1.336E+01	-8.917E-01
0	2.078E+01	2.157E-03	-7.255E-03	-3.721E-05
1	2.078E+01	3.179E-01	8.572E-02	-3.644E-03
2	2.078E+01	-5.570E-01	-4.649E-01	2.592E-02
3	2.078E+01	6.749E-01	-7.666E-01	2.298E-05
4	2.078E+01	6.758E-01	-7.689E-01	4.052E-05
5	2.078E+01	1.379E+00	-1.679E-01	-3.713E-02
6	2.078E+01	-9.338E-01	5.081E+00	-2.063E-04
7	2.078E+01	-8.401E+00	3.922E+00	2.668E-01
8	2.078E+01	-6.285E+00	1.763E+01	1.462E-01
9	2.078E+01	2.664E+01	1.338E+01	-8.919E-01
0	2.080E+01	2.230E-03	-7.234E-03	-3.918E-05
1	2.080E+01	9.556E-02	2.818E-01	2.305E-02
2	2.080E+01	-4.244E-01	-5.923E-01	1.652E-02
3	2.080E+01	7.816E-01	-6.545E-01	1.331E-05
4	2.080E+01	7.827E-01	-6.522E-01	-1.725E-04
5	2.080E+01	1.392E+00	-2.954E-02	-3.456E-02
6	2.080E+01	-1.002E+00	5.071E+00	1.366E-03
7	2.080E+01	-8.425E+00	3.876E+00	2.686E-01
8	2.080E+01	-6.319E+00	1.762E+01	1.466E-01
9	2.080E+01	2.662E+01	1.341E+01	-8.921E-01
0	2.083E+01	2.303E-03	-7.212E-03	-4.114E-05
1	2.083E+01	-2.000E-01	2.520E-01	3.170E-02
2	2.083E+01	-2.642E-01	-6.820E-01	6.045E-03
3	2.083E+01	8.699E-01	-5.270E-01	-4.843E-06
4	2.083E+01	8.672E-01	-5.268E-01	2.085E-04
5	2.083E+01	1.393E+00	1.091E-01	-3.167E-02
6	2.083E+01	-1.071E+00	5.060E+00	2.938E-03
7	2.083E+01	-8.449E+00	3.829E+00	2.704E-01
8	2.083E+01	-6.353E+00	1.761E+01	1.470E-01
9	2.083E+01	2.661E+01	1.343E+01	-8.924E-01
0	2.085E+01	2.376E-03	-7.189E-03	-4.309E-05
1	2.085E+01	-3.755E-01	4.978E-02	1.981E-02
2	2.085E+01	-8.691E-02	-7.282E-01	-4.820E-03
3	2.085E+01	9.375E-01	-3.871E-01	-1.679E-05
4	2.085E+01	9.383E-01	-3.894E-01	6.553E-06
5	2.085E+01	1.381E+00	2.466E-01	-2.850E-02
6	2.085E+01	-1.139E+00	5.049E+00	4.510E-03
7	2.085E+01	-8.473E+00	3.783E+00	2.721E-01
8	2.085E+01	-6.387E+00	1.759E+01	1.473E-01
9	2.085E+01	2.660E+01	1.346E+01	-8.926E-01
0	2.088E+01	2.449E-03	-7.166E-03	-4.504E-05
1	2.088E+01	-3.902E-01	-1.842E-01	-1.231E-03
2	2.088E+01	9.612E-02	-7.283E-01	-1.538E-02
3	2.088E+01	9.827E-01	-2.382E-01	-2.925E-05
4	2.088E+01	9.838E-01	-2.359E-01	-2.057E-04
5	2.088E+01	1.357E+00	3.819E-01	-2.507E-02
6	2.088E+01	-1.207E+00	5.037E+00	6.080E-03
7	2.088E+01	-8.496E+00	3.736E+00	2.739E-01
8	2.088E+01	-6.421E+00	1.758E+01	1.477E-01
9	2.088E+01	2.658E+01	1.348E+01	-8.928E-01
0	2.090E+01	2.521E-03	-7.141E-03	-4.699E-05
1	2.090E+01	-2.836E-01	-3.670E-01	-2.222E-02
2	2.090E+01	2.732E-01	-6.824E-01	-2.496E-02
3	2.090E+01	1.004E+00	-8.363E-02	-4.915E-05
4	2.090E+01	1.002E+00	-8.344E-02	1.621E-04
5	2.090E+01	1.321E+00	5.137E-01	-2.142E-02
6	2.090E+01	-1.274E+00	5.023E+00	7.650E-03
7	2.090E+01	-8.519E+00	3.689E+00	2.756E-01
8	2.090E+01	-6.455E+00	1.756E+01	1.481E-01
9	2.090E+01	2.657E+01	1.351E+01	-8.931E-01
0	2.093E+01	2.593E-03	-7.117E-03	-4.894E-05
1	2.093E+01	-1.044E-01	-4.601E-01	-3.774E-02
2	2.093E+01	4.330E-01	-5.936E-01	-3.296E-02
3	2.093E+01	1.002E+00	7.277E-02	-6.206E-05
4	2.093E+01	1.002E+00	7.038E-02	-4.215E-05
5	2.093E+01	1.273E+00	6.411E-01	-1.758E-02
6	2.093E+01	-1.342E+00	5.009E+00	9.219E-03
7	2.093E+01	-8.542E+00	3.642E+00	2.773E-01
8	2.093E+01	-6.489E+00	1.755E+01	1.485E-01
9	2.093E+01	2.656E+01	1.354E+01	-8.933E-01
0	2.095E+01	2.665E-03	-7.091E-03	-5.089E-05
1	2.095E+01	1.002E-01	-4.443E-01	-4.418E-02
2	2.095E+01	5.655E-01	-4.674E-01	-3.886E-02
3	2.095E+01	9.744E-01	2.271E-01	-7.470E-05
4	2.095E+01	9.755E-01	2.293E-01	-2.417E-04
5	2.095E+01	1.214E+00	7.629E-01	-1.360E-02
6	2.095E+01	-1.409E+00	4.994E+00	1.079E-02
7	2.095E+01	-8.565E+00	3.595E+00	2.790E-01
8	2.095E+01	-6.523E+00	1.754E+01	1.489E-01
9	2.095E+01	2.654E+01	1.356E+01	-8.935E-01
0	2.098E+01	2.737E-03	-7.064E-03	-5.285E-05
1	2.098E+01	2.770E-01	-3.118E-01	-3.877E-02
2	2.098E+01	6.622E-01	-3.120E-01	-4.230E-02
3	2.098E+01	9.233E-01	3.758E-01	-9.358E-05
4	2.098E+01	9.206E-01	3.760E-01	1.204E-04
5	2.098E+01	1.146E+00	8.784E-01	-9.500E-03
6	2.098E+01	-1.476E+00	4.978E+00	1.235E-02
7	2.098E+01	-8.587E+00	3.548E+00	2.808E-01
8	2.098E+01	-6.557E+00	1.752E+01	1.493E-01
9	2.098E+01	2.653E+01	1.359E+01	-8.937E-01
0	2.100E+01	2.809E-03	-7.037E-03	-5.481E-05
1	2.100E+01	3.548E-01	-7.624E-02	-2.003E-02
2	2.100E+01	7.169E-01	-1.372E-01	-4.305E-02
3	2.100E+01	8.492E-01	5.149E-01	-1.044E-04
4	2.100E+01	8.500E-01	5.125E-01	-9.639E-05
5	2.100E+01	1.068E+00	9.866E-01	-5.325E-03
6	2.100E+01	-1.543E+00	4.961E+00	1.391E-02
7	2.100E+01	-8.609E+00	3.501E+00	2.825E-01
8	2.100E+01	-6.591E+00	1.751E+01	1.497E-01
9	2.100E+01	2.652E+01	1.361E+01	-8.940E-01
0	2.103E+01	2.880E-03	-7.009E-03	-5.677E-05
1	2.103E+01	2.509E-01	1.850E-01	8.099E-03
2	2.103E+01	7.260E-01	4.594E-02	-4.105E-02
3	2.103E+01	7.540E-01	6.409E-01	-1.144E-04
4	2.103E+01	7.552E-01	6.431E-01	-2.788E-04
5	2.103E+01	9.818E-01	1.087E+00	-1.108E-03
6	2.103E+01	-1.609E+00	4.943E+00	1.547E-02
7	2.103E+01	-8.631E+00	3.454E+00	2.842E-01
8	2.103E+01	-6.625E+00	1.749E+01	1.501E-01
9	2.103E+01	2.650E+01	1.364E+01	-8.942E-01
